Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;214;15322;61904;2024/000073;2024/000073;DIVERSOS ÁMBITOS DEL DISTRITO DE MORATALAZ. OBRAS DE MEJORA URBANIZACIÓN;214;MORATALAZ;6;URBANISMO;1;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;60000;-1005,56;58994,44;58994,44;0;0;0;0;0;0
;;1;214;15322;61910;2024/000051;2024/000051;VÍAS PÚBLICAS DEL DISTRITO DE MORATALAZ. OBRAS DE REMODELACIÓN;214;MORATALAZ;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;10000;0;10000;10000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;214;15322;61913;2024/000076;2024/000076;DIVERSOS ÁMBITOS DISTRITO DE MORATALAZ. REPOSICIÓN DE MOBILIARIO URBANO;214;MORATALAZ;8;MANTENIMIENTO URBANO;1;MOBILIARIO URBANO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;21000;0;21000;21000;0;0;0;0;0;0
;;1;214;17102;60999;2023/001551;2023/001551;ZONA VERDE CALLE FUENTE CARRANTONA, 8. MONOLITO SEÑALIZACIÓN EDIFICIO SEDE DISTRITO MORATALAZ;214;MORATALAZ;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;0;328;328;23,21;0;304,79;304,79;304,79;0;304,79
;;1;214;32301;63200;2024/000284;2024/000284;OBRAS DE REFORMA Y CONSERVACIÓN DE CENTROS DOCENTES DE ENSEÑANZA DEL DISTRITO DE MORATALAZ;214;MORATALAZ;5;EDUCACIÓN;0;COLEGIOS;;;;;;;351006;0;351006;351006;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;214;34201;62200;2022/001241;2022/001241;PISTA DE ATLETISMO Y APARCAMIENTO EN AV.DOCTOR GARCÍA TAPIA,230. CONSTRUCCIÓN;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;115500;127422,03;242922,03;125683,75;0;117238,28;117238,28;58598,47;0;58598,47
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;214;34201;62200;2022/001256;2022/001256;CAMPO DE RUGBY EN C/FUENTE CARRANTONA S/N, DISTRITO DE MORATALAZ. CONSTRUCCIÓN (ID 19: 11015);214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;18;PRESUPUESTOS PARTICIPATIVOS;149400;160647,11;310047,11;160647,11;0;149400;149400;1526,81;0;1526,81
;;1;214;34201;63200;2023/001241;2023/001241;CENTRO DEPORTIVO LA ELIPA. MEJORAS ADAPTACIÓN NORMATIVA PREVENCIÓN RIESGOS LABORALES Y OTRAS;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;4547,94;4547,94;0;0;4547,94;4547,94;226,05;0;226,05
;;1;214;34201;63200;2023/001243;2023/001243;CENTRO DEPORTIVO MORATALAZ. OBRAS REPARACIONES ADAPTACIÓN NORMATIVA PREVENCIÓN DE RIESGOS LABORALES;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;666,47;666,47;0;0;666,47;666,47;658,92;0;658,92
;;1;214;34201;63200;2023/001244;2023/001244;DEPORTIVO BÁSICO CARMEN AMAYA. OBRAS CERRAMIENTO, SOLADO Y OTRAS;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0;1118,58;1118,58;0;0;1118,58;1118,58;1111,05;0;1111,05
;;1;214;34201;63200;2024/000283;2024/000283;OBRAS DE REFORMA Y CONSERVACIÓN DE INSTALACIONES DEPORTIVAS DEL DISTRITO DE MORATALAZ;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;50000;-6332,99;43667,01;43667,01;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;214;34201;63200;2024/001067;2024/001067;CENTRO DEPORTIVO LA ELIPA. ADECUACIÓN DE PISCINA INFANTIL;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;26550;26550;26550;0;0;0;0;0;0
;;1;214;93302;63200;2024/000282;2024/000282;OBRAS DE REFORMA Y CONSERVACIÓN DE EDIFICIOS DEL DISTRITO DE MORATALAZ;214;MORATALAZ;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;40000;0;40000;40000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;215;32601;63200;2024/000257;2024/000257;CENTRO EDUCACIÓN ADULTOS CIUDAD LINEAL, BARRIO PUEBLO NUEVO. MEJORA MURO EXTERIOR;215;CIUDAD LINEAL;5;EDUCACIÓN;5;OTROS CENTROS DE ENSEÑANZA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;180000;0;180000;180000;0;0;0;0;0;0
;;1;215;33401;62500;2023/000240;2023/000240;EQUIPAMIENTO CENTROS CULTURALES Y SALAS DE ENSAYO DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;6963,85;6963,85;6963,85;0;0;0;0;0;0
;;1;215;33401;62599;2024/000261;2024/000261;EQUIPAMIENTO CENTROS CULTURALES DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;10;CULTURA;3;CENTROS CULTURALES;;;;;;;5500;0;5500;5500;0;0;0;0;0;0
;;1;215;34201;60999;2019/009236;2019/009236;ZONA DEPORTIVA ENTRE C/GANDHI Y LARGO CABALLERO. CONSTRUCCIÓN (ID 18: 10088);215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;143775,2;143775,2;143775,2;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;215;34201;60999;2024/004007;2024/004007;PARQUE DEPORTIVO TRES LUCES,C/FRANCISCO LARGO CABALLERO Y AV.ARCENTALES.CONSTRUCCIÓN (ID 21: 18880);215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;120000;0;120000;120000;0;0;0;0;0;0
;;1;215;34201;62500;2024/000272;2024/000272;CENTRO DEPORTIVO SAN JUAN BAUTISTA. MOBILIARIO Y EQUIPOS DE OFICINA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;10000;0;10000;10000;0;0;0;0;0;0
;;1;215;34201;63200;2023/001260;2023/001260;CENTRO DEPORTIVO LA CONCEPCIÓN. ACONDICIONAMIENTO CAMPO DE FÚTBOL, PABELLÓN Y PISCINA DE INVIERNO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;341213,67;341213,67;149853,12;0;191360,55;191360,55;0;0;0
;;1;215;34201;63200;2024/000263;2024/000263;CENTRO DEPORTIVO LA CONCEPCIÓN. OBRAS DE ACONDICIONAMIENTO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;191361;-191361;0;0;0;0;0;0;0;0
;;1;215;34201;63200;2024/000271;2024/000271;OBRAS DE CONSERVACIÓN DE INSTALACIONES DEPORTIVAS DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;10000;0;10000;10000;0;0;0;0;0;0
;;1;215;34201;63200;2024/000328;2024/000328;CENTRO DEPORTIVO PUEBLO NUEVO. OBRAS ACONDICIONAMIENTO DE PISCINA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;100000;0;100000;100000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;215;34201;63200;2024/001086;2024/001086;DEPORTIVO BÁSICO PUEBLO NUEVO-ASCAO. CUBRICIÓN PISTA FÚTBOL SALA Y OTRAS MEJORAS;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;80000;80000;80000;0;0;0;0;0;0
;;1;215;92001;62500;2024/000264;2024/000264;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;5000;0;5000;5000;0;0;0;0;0;0
;;1;215;92001;62599;2024/000264;2024/000264;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;3000;0;3000;3000;0;0;0;0;0;0
;;1;215;93302;63200;2022/000571;2023/001363;CENTRO MAYORES PRÍNCIPE DE ASTURIAS. OBRAS DE SUSTITUCIÓN CUBIERTA, CLIMATIZACIÓN Y OTRAS MEJORAS;215;CIUDAD LINEAL;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;46671,01;46671,01;0;0;46671,01;46671,01;0;0;0
;;1;215;93302;63200;2023/001257;2023/001257;CENTRO CULTURAL LA ELIPA. ADECUACIÓN FACHADA, CUBIERTA, ESCENARIO DE AUDITORIO Y OTRAS MEJORAS;215;CIUDAD LINEAL;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;734,29;734,29;734,29;0;0;0;0;0;0
;;1;215;93302;63200;2024/000330;2024/000330;AUDITORIO PARQUE CALERO. OBRAS DE REFORMA Y ACONDICIONAMIENTO;215;CIUDAD LINEAL;10;CULTURA;3;CENTROS CULTURALES;;;;;;;100000;-47405,3;52594,7;52594,7;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;215;15322;61910;2023/001122;2023/001122;VÍAS PÚBLICAS DEL DISTRITO DE CIUDAD LINEAL. OBRAS DE ACONDICIONAMIENTO Y ACCESIBILIDAD;215;CIUDAD LINEAL;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;120000;0;120000;120000;0;0;0;0;0;0
;;1;215;23103;62300;2023/000309;2023/000309;EQUIPAMIENTO CENTRO DE MAYORES CANAL DE PANAMÁ;215;CIUDAD LINEAL;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;17261,84;17261,84;17261,84;0;0;0;0;0;0
;;1;215;23103;62599;2024/000155;2024/000155;EQUIPAMIENTO CENTROS DE MAYORES DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;5000;13782;18782;18782;0;0;0;0;0;0
;;1;215;23103;62600;2023/000309;2023/000309;EQUIPAMIENTO CENTRO DE MAYORES CANAL DE PANAMÁ;215;CIUDAD LINEAL;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;17130,7;17130,7;17130,7;0;0;0;0;0;0
;;1;215;32301;63200;2024/000254;2024/000254;COLEGIO PÚBLICO NUESTRA SEÑORA DE LA CONCEPCIÓN. OBRAS ELIMINACIÓN AMIANTO;215;CIUDAD LINEAL;5;EDUCACIÓN;0;COLEGIOS;;;;;;;100000;0;100000;100000;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;215;32301;63200;2023/000207;2023/000207;OBRAS DE MEJORA CENTROS DOCENTES DE ENSEÑANZA DEL DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;5;EDUCACIÓN;0;COLEGIOS;;;;;;;0;982,94;982,94;982,94;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;215;32301;63200;2024/000256;2024/000256;COLEGIO PÚBLICO SAN JUAN BOSCO, BARRIO DE VENTAS. OBRAS MEJORA ACCESIBILIDAD;215;CIUDAD LINEAL;5;EDUCACIÓN;0;COLEGIOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;87830;0;87830;87830;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;215;32301;63200;2024/000258;2024/000258;COLEGIO PÚBLICO DE EDUCACIÓN ESPECIAL INFANTA ELENA, BARRIO SAN PASCUAL. OBRAS DE MEJORA;215;CIUDAD LINEAL;5;EDUCACIÓN;2;CENTROS DE EDUCACIÓN ESPECIAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;96519;0;96519;1089,98;0;95429,02;95429,02;0;0;0
;;1;216;15322;61910;2022/000358;2022/000358;VIALES PÚBLICOS DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN;216;HORTALEZA;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;37334;0;37334;37334;0;0;0;0;0;0
;;1;216;15322;61910;2024/000229;2024/000229;VIALES DEL DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN;216;HORTALEZA;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;216;15322;61910;2024/000222;2024/000222;VÍAS PÚBLICAS BARRIO APOSTOL SANTIAGO, DISTRITO HORTALEZA. MEJORA ACCESIBILIDAD;216;HORTALEZA;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;81000;0;81000;81000;0;0;0;0;0;0
;;1;216;17102;61921;2024/000231;2024/000231;ZONAS AJARDINADAS DEL DISTRITO DE HORTALEZA. REMODELACIÓN;216;HORTALEZA;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
;;1;216;31101;62302;2024/000237;2024/000237;SERVICIOS DE SALUBRIDAD DISTRITO DE HORTALEZA. ÚTILES Y HERRAMIENTAS;216;HORTALEZA;4;SALUD PÚBLICA;0;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;700;0;700;700;0;0;0;0;0;0
;;1;216;32301;63200;2022/000360;2022/000360;OBRAS DE REFORMA CENTROS DOCENTES DE ENSEÑANZA DISTRITO HORTALEZA;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;;;;;;;99262;0;99262;99262;0;0;0;0;0;0
;;1;216;32301;63200;2022/000577;2022/000577;OBRAS DE ACONDICIONAMIENTO Y ADAPTACIÓN A NORMATIVA COLEGIOS PÚBLICOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;;;;;;;129980;0;129980;129980;0;0;0;0;0;0
;;1;216;32301;63200;2024/000232;2024/000232;OBRAS DE REFORMA EN CENTROS DOCENTES DE ENSEÑANZA DEL DISTRITO DE HORTALEZA;216;HORTALEZA;5;EDUCACIÓN;0;COLEGIOS;;;;;;;49996;0;49996;49996;0;0;0;0;0;0
;;1;216;34201;61999;2024/000230;2024/000230;DEPORTIVOS BÁSICOS DISTRITO DE HORTALEZA. ACONDICIONAMIENTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;15000;0;15000;15000;0;0;0;0;0;0
;;1;216;34201;62901;2024/000242;2024/000242;INSTALACIONES DEPORTIVAS DISTRITO DE HORTALEZA. SEÑALÉTICA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;9000;0;9000;9000;0;0;0;0;0;0
;;1;216;34201;63200;2022/000578;2022/000578;OBRAS DE ACONDICIONAMIENTO Y MEJORA INSTALACIONES DEPORTIVAS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;52476;0;52476;52476;0;0;0;0;0;0
;;1;216;34201;63200;2024/000233;2024/000233;OBRAS DE REFORMA DE INSTALACIONES DEPORTIVAS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
;;1;216;34201;63599;2024/000240;2024/000240;EQUIPAMIENTO CENTROS DEPORTIVOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;20000;0;20000;20000;0;0;0;0;0;0
;;1;216;92001;63301;2024/000235;2024/000235;SERVICIOS ADMINISTRATIVOS DISTRITO HORTALEZA. INSTALACIONES;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;100;0;100;100;0;0;0;0;0;0
;;1;216;92001;63500;2024/000236;2024/000236;SERVICIOS ADMINISTRATIVOS DISTRITO HORTALEZA. MOBILIARIO Y EQUIPOS DE OFICINA;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;100;0;100;100;0;0;0;0;0;0
;;1;216;93302;63200;2021/000571;2021/010571;CENTRO SERVICIOS SOCIALES CONCEPCIÓN ARENAL. ADECUACIÓN CUBIERTA,ASEOS,ACABADOS Y OTRAS MEJORAS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;171,82;171,82;0;0;171,82;171,82;0;0;0
;;1;216;93302;63200;2021/000571;2021/020571;CENTRO SERVICIOS SOCIALES EL QUEROL.MEJORAS ESPACIO LIBRE PARCELA Y ADECUACIÓN ESTANCIAS A NORMATIVA;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;0;171,82;171,82;0;0;171,82;171,82;0;0;0
;;1;216;93302;63200;2021/000571;2021/030571;CENTRO DE MAYORES SAN BENITO. MEJORA DE INSTALACIONES, ACABADOS Y ORDENACIÓN ESPACIOS;216;HORTALEZA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;0;171,82;171,82;0;0;171,82;171,82;0;0;0
;;1;216;93302;63200;2024/000234;2024/000234;OBRAS DE REFORMA DE EDIFICIOS DEL DISTRITO DE HORTALEZA;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;50000;-515,46;49484,54;49484,54;0;0;0;0;0;0
;;1;217;17102;61921;2024/000102;2024/000102;ZONA VERDE EN AVENIDA FELICIDAD. OBRAS ADECUACIÓN PISTA DE PETANCA;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;25000;0;25000;25000;0;0;0;0;0;0
;;1;217;23103;62599;2024/000086;2024/000086;EQUIPAMIENTO CENTROS DE MAYORES DEL DISTRITO DE VILLAVERDE;217;VILLAVERDE;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;2500;0;2500;2500;0;0;0;0;0;0
;;1;217;23106;62500;2024/000100;2024/000100;EQUIPAMIENTO CENTROS DE SERVICIOS SOCIALES DEL DISTRITO DE VILLAVERDE;217;VILLAVERDE;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;2000;0;2000;2000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;217;34201;60999;2024/001054;2024/001054;PISTAS DE PARKOUR, ROCÓDROMO Y OTRAS EN PARQUE LINEAL DEL MANZANARES. CONSTRUCCIÓN;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;15000;15000;15000;0;0;0;0;0;0
;;1;217;34201;63200;2024/000123;2024/000123;INSTALACIÓN DEPORTIVA BÁSICA EL ESPINILLO. ADECUACIÓN ZONA SKATE;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;25000;0;25000;25000;0;0;0;0;0;0
;;1;217;34201;63200;2024/000125;2024/000125;INSTALACIÓN DEPORTIVA BÁSICA PARQUE CIUDAD DE LOS ÁNGELES. MEJORAS;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;25000;0;25000;25000;0;0;0;0;0;0
;;1;217;34201;63200;2024/000127;2024/000127;CENTRO DEPORTIVO MUNICIPAL FÉLIX RUBIO. MEJORAS Y ACONDICIONAMIENTO;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;150000;0;150000;150000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;217;34201;63200;2024/000290;2024/000290;CENTRO DEPORTIVO SAN CRISTÓBAL, BARRIO SAN CRISTÓBAL. INSTALACIÓN DE MARCADOR;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;12000;0;12000;12000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;217;34201;63200;2024/000291;2024/000291;CENTRO DEPORTIVO PLATA Y CASTAÑAR, BARRIO VILLAVERDE ALTO. INSTALACIÓN DE MARCADOR;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;13640;0;13640;13640;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;217;34201;63200;2024/000292;2024/000292;CENTRO DEPORTIVO LA PLATANERA, BARRIO LOS ROSALES-BUTARQUE. INSTALACIÓN APARATOS GIMNASIA;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;13640;0;13640;13640;0;0;0;0;0;0
;;1;217;92001;62599;2024/001128;2024/001128;EQUIPAMIENTO DE LOS SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE VILLAVERDE;217;VILLAVERDE;0;INVERSIONES DE CARÁCTER GENERAL;2;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0;2076;2076;2076;0;0;0;0;0;0
;;1;218;15322;60999;2024/001055;2024/001055;RECINTO FERIAL VILLA DE VALLECAS. OBRAS DE EJECUCIÓN NUEVO POZO PARA DESAGÜE Y ACOMETIDA DE AGUA;218;VILLA DE VALLECAS;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;0;5000;5000;5000;0;0;0;0;0;0
;;1;218;15322;61910;2024/001126;2024/001126;RECINTO FERIAL VILLA DE VALLECAS. CIMENTACIONES PARA ALUMBRADO ORNAMENTAL;218;VILLA DE VALLECAS;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;0;15000;15000;15000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;218;15322;61910;2024/000319;2024/000319;DIVERSAS CALLES UVA VILLA DE VALLECAS. REMODELACIÓN PAVIMENTACIÓN DE ACERAS;218;VILLA DE VALLECAS;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;55000;0;55000;55000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;218;17102;61921;2024/001065;2024/001065;ZONA VERDE EN EL CAMINO DE LOS TALLERES, CASCO HISTÓRICO VILLA DE VALLECAS. OBRAS DE REMODELACIÓN;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;145000;145000;145000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;218;17102;61921;2024/001159;2024/001159;ZONA VERDE CALLE MILMARCOS. OBRAS DE REMODELACIÓN;218;VILLA DE VALLECAS;9;MEDIO AMBIENTE;1;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;160000;160000;160000;0;0;0;0;0;0
;;1;218;32301;63200;2024/000059;2024/000059;OBRAS DE CONSERVACIÓN EN CENTROS DOCENTES DE ENSEÑANZA DEL DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;5;EDUCACIÓN;0;COLEGIOS;;;;;;;250000;-108033,96;141966,04;141966,04;0;0;0;0;0;0
;;1;218;32301;63200;2024/000059;2024/010059;COLEGIO PÚBLICO EL QUIJOTE. OBRAS ADECUACIÓN PUERTA DE CARRUAJES, ESCALERA Y OTRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;5;EDUCACIÓN;0;COLEGIOS;;;;;;;0;37288,94;37288,94;0;0;37288,94;37288,94;0;0;0
;;1;218;32301;63200;2024/000059;2024/020059;COLEGIO PÚBLICO JUAN GRIS. OBRAS DE CONSERVACIÓN DE INSTALACIÓN ELÉCTRICA;218;VILLA DE VALLECAS;5;EDUCACIÓN;0;COLEGIOS;;;;;;;0;24194,5;24194,5;0;0;24194,5;24194,5;0;0;0
;;1;218;32301;63200;2024/000059;2024/030059;COLEGIO PÚBLICO AGUSTÍN RODRÍGUEZ SAHAGÚN. OBRAS DE CONSERVACIÓN DE INSTALACIÓN ELÉCTRICA;218;VILLA DE VALLECAS;5;EDUCACIÓN;0;COLEGIOS;;;;;;;0;9815,42;9815,42;0;0;9815,42;9815,42;0;0;0
